-0.0168  	-0.0009  	-0.4058  	0.28989  	0.41479  	-0.7459  	0.29647  	0.21806  	0.14059  	-0.2746  	0.16969  	-0.1886  	0.06843  	-0.8266  	-1.4632  	0.30232  	-0.0113  	0.27073  	-0.0454  	0.84705  	0.38039  	-0.1752  	-0.7460  	0.36151  	0.22277  	-0.1235  	-0.4558  	-0.0740  	-0.3765  	-0.3921  	-0.1570  	0.06170  	0.21628  	-0.0277  	0.17812  	-0.1257  	-0.0515  	-0.1758  	-0.0442  	0.27524  	0.23329  	0.09105  	0.14904  	0.15942  	-0.0144  	-0.0488  	0.09106  	-0.0071  	-0.0034  	0.11534  	0.08359  	0.03991  	-0.0638  	0.04119  	0.00138  	-0.0600  	0.05294  	0.02232  	-0.0467  	0.04017  	-0.0221  	-0.1392  	0.12846  	-0.0228  	0.06643  	-0.0185  	0.05283  	0.00367  	0.01153  	0.44827  	
0.02830  	0.02443  	-0.3532  	0.31573  	0.41188  	-0.6784  	0.27971  	0.24200  	0.13582  	-0.3362  	0.19497  	-0.1045  	0.03521  	-0.8488  	-1.3564  	0.27127  	-0.0014  	0.22466  	-0.0275  	0.86982  	0.44293  	-0.1771  	-0.7344  	0.39849  	0.25098  	-0.1380  	-0.3918  	-0.1002  	-0.4442  	-0.4139  	-0.1534  	0.05504  	0.21568  	-0.0251  	0.17441  	-0.1435  	-0.0259  	-0.1660  	-0.0562  	0.27052  	0.21600  	0.09689  	0.11349  	0.15802  	-0.0155  	-0.0413  	0.09106  	-0.0095  	-0.0182  	0.12313  	0.09364  	0.03767  	-0.0629  	0.03578  	-0.0029  	-0.0568  	0.06017  	0.02094  	-0.0450  	0.04565  	-0.0212  	-0.1343  	0.11892  	-0.0202  	0.06643  	-0.0185  	0.05283  	0.00367  	0.01153  	0.44827  	
0.19445  	0.12633  	-0.2101  	0.28920  	0.32659  	-0.4877  	0.25480  	0.33032  	0.18841  	-0.4543  	0.02139  	-0.1750  	0.07183  	-0.7009  	-1.1922  	0.33019  	0.07561  	0.20080  	0.05269  	0.77490  	0.49965  	-0.1116  	-0.6667  	0.44423  	0.24907  	-0.1549  	-0.3143  	-0.2573  	-0.4652  	-0.3791  	-0.1805  	0.07834  	0.19006  	-0.0384  	0.15751  	-0.1802  	0.07407  	-0.1354  	-0.0500  	0.29988  	0.22129  	0.08331  	0.15558  	0.19223  	-0.0243  	-0.0366  	0.08599  	0.00468  	-0.0225  	0.12377  	0.07807  	0.03908  	-0.0641  	0.04973  	-0.0043  	-0.0438  	0.04864  	0.00907  	-0.0443  	0.04997  	-0.0146  	-0.1429  	0.10319  	-0.0244  	0.06643  	-0.0185  	0.05283  	0.00367  	0.01153  	0.44827  	
0.41860  	0.20419  	-0.0184  	0.17458  	0.21858  	-0.4627  	0.26166  	0.36076  	0.19875  	-0.4257  	0.03073  	-0.2931  	0.06671  	-0.7808  	-1.3652  	0.36827  	0.09079  	0.16088  	0.04162  	0.70230  	0.56604  	-0.0902  	-0.6147  	0.40315  	0.26030  	-0.1555  	-0.2239  	-0.3580  	-0.5458  	-0.3630  	-0.1624  	0.11488  	0.19975  	-0.0368  	0.16005  	-0.2077  	0.14632  	-0.0844  	-0.0797  	0.23833  	0.25773  	0.08203  	0.19017  	0.17740  	-0.0433  	-0.0514  	0.08780  	0.01329  	-0.0077  	0.12243  	0.06747  	0.03843  	-0.0566  	0.05289  	-0.0012  	-0.0429  	0.04688  	0.01232  	-0.0518  	0.04271  	-0.0185  	-0.1296  	0.11131  	-0.0219  	0.06643  	-0.0185  	0.05283  	0.00367  	0.01153  	0.44827  	
0.51956  	0.24375  	0.13653  	0.15777  	0.15848  	-0.3710  	0.25100  	0.39108  	0.22455  	-0.4265  	0.11425  	-0.3425  	0.01356  	-0.7881  	-1.3301  	0.41726  	0.10346  	0.11155  	0.04265  	0.64473  	0.73553  	-0.0702  	-0.5272  	0.47780  	0.26575  	-0.1858  	-0.1488  	-0.5155  	-0.6562  	-0.3842  	-0.1768  	0.15495  	0.19957  	-0.0620  	0.20386  	-0.2315  	0.27777  	-0.0521  	-0.0899  	0.21112  	0.29182  	0.06536  	0.19009  	0.19108  	-0.0352  	-0.0406  	0.08174  	0.01370  	-0.0080  	0.12178  	0.07084  	0.04400  	-0.0494  	0.04658  	-0.0066  	-0.0428  	0.03591  	0.02043  	-0.0485  	0.04740  	-0.0172  	-0.1292  	0.11673  	-0.0247  	0.06643  	-0.0185  	0.05283  	0.00367  	0.01153  	0.44827  	
0.37489  	0.17765  	0.04637  	0.08129  	0.16629  	-0.4269  	0.23668  	0.33912  	0.20855  	-0.3864  	0.19720  	-0.3346  	-0.0336  	-0.9035  	-1.5652  	0.47709  	0.07459  	0.16310  	0.03760  	0.71080  	0.65590  	-0.1397  	-0.5893  	0.46081  	0.27107  	-0.1888  	-0.1827  	-0.4427  	-0.6437  	-0.4054  	-0.1796  	0.14713  	0.19562  	-0.0470  	0.18383  	-0.1852  	0.26656  	-0.0408  	-0.1007  	0.21604  	0.30435  	0.05095  	0.20146  	0.18117  	-0.0265  	-0.0460  	0.08304  	0.01025  	-0.0183  	0.11778  	0.07943  	0.04203  	-0.0509  	0.03862  	-0.0092  	-0.0467  	0.04087  	0.01903  	-0.0383  	0.04466  	-0.0140  	-0.1407  	0.11950  	-0.0199  	0.06643  	-0.0185  	0.05283  	0.00367  	0.01153  	0.44827  	
0.01797  	0.06668  	-0.1618  	-0.1472  	0.04530  	-0.6552  	0.23651  	0.22425  	0.15179  	-0.3266  	0.27042  	-0.4018  	-0.0921  	-1.0626  	-1.6053  	0.26482  	0.08361  	0.22815  	0.05213  	0.70582  	0.61451  	-0.1532  	-0.5484  	0.46164  	0.24503  	-0.1697  	-0.2236  	-0.3870  	-0.5881  	-0.4375  	-0.1286  	0.13036  	0.16366  	-0.0584  	0.14217  	-0.1603  	0.19390  	-0.0865  	-0.1093  	0.24867  	0.28940  	0.06599  	0.15973  	0.18409  	-0.0341  	-0.0412  	0.06961  	0.00256  	-0.0319  	0.12489  	0.08352  	0.04627  	-0.0546  	0.04201  	-8.4380  	-0.0492  	0.04281  	0.02015  	-0.0401  	0.04081  	-0.0095  	-0.1400  	0.11066  	-0.0234  	0.06643  	-0.0185  	0.05283  	0.00367  	0.01153  	0.44827  	
-0.0905  	0.00033  	-0.2107  	-0.2592  	-0.0264  	-0.6674  	0.24834  	0.11842  	0.11842  	-0.3358  	0.29436  	-0.4691  	-0.1513  	-1.2748  	-1.7524  	0.27576  	0.11373  	0.22787  	0.05146  	0.69476  	0.49635  	-0.1557  	-0.4661  	0.37226  	0.25477  	-0.1423  	-0.2840  	-0.3266  	-0.4950  	-0.4391  	-0.1453  	0.12445  	0.11160  	-0.0574  	0.00714  	-0.0870  	0.16554  	-0.0745  	-0.0833  	0.22708  	0.35822  	0.06736  	0.17598  	0.20480  	-0.0284  	-0.0483  	0.08129  	-0.0103  	-0.0263  	0.11560  	0.07682  	0.04872  	-0.0494  	0.04655  	0.00399  	-0.0578  	0.04588  	0.01851  	-0.0395  	0.04342  	-0.0095  	-0.1352  	0.11559  	-0.0132  	0.06643  	-0.0185  	0.05283  	0.00367  	0.01153  	0.44827  	
-0.1302  	0.01393  	-0.2229  	-0.3123  	-0.0672  	-0.7269  	0.27471  	0.11363  	0.12272  	-0.2907  	0.27963  	-0.4632  	-0.1057  	-1.2359  	-1.7869  	0.24041  	0.11454  	0.24562  	0.03925  	0.71064  	0.42928  	-0.1375  	-0.4815  	0.33036  	0.23367  	-0.1344  	-0.3194  	-0.2896  	-0.4705  	-0.4453  	-0.1307  	0.10952  	0.12456  	-0.0477  	-0.0313  	-0.0710  	0.11671  	-0.0822  	-0.0765  	0.21812  	0.38499  	0.06425  	0.19412  	0.20600  	-0.0322  	-0.0518  	0.08117  	-0.0030  	-0.0180  	0.11679  	0.07846  	0.04639  	-0.0531  	0.04757  	0.00754  	-0.0580  	0.04142  	0.01769  	-0.0363  	0.04436  	-0.0052  	-0.1265  	0.11663  	-0.0121  	0.06643  	-0.0185  	0.05283  	0.00367  	0.01153  	0.44827  	
-0.1124  	0.02513  	-0.2280  	-0.2841  	-0.0079  	-0.7678  	0.24599  	0.13301  	0.13399  	-0.2723  	0.28754  	-0.4428  	-0.1197  	-1.2014  	-1.7714  	0.25220  	0.10472  	0.23302  	0.02801  	0.71193  	0.45961  	-0.1521  	-0.5167  	0.34072  	0.21317  	-0.1453  	-0.3193  	-0.2951  	-0.4903  	-0.4348  	-0.1377  	0.11228  	0.13351  	-0.0445  	0.01696  	-0.0953  	0.10798  	-0.0845  	-0.0807  	0.22076  	0.36304  	0.06678  	0.18863  	0.20272  	-0.0323  	-0.0474  	0.08239  	-0.0074  	-0.0147  	0.11579  	0.07661  	0.04581  	-0.0505  	0.04771  	0.00444  	-0.0589  	0.04117  	0.01952  	-0.0404  	0.03952  	-0.0084  	-0.1279  	0.11743  	-0.0132  	0.06643  	-0.0185  	0.05283  	0.00367  	0.01153  	0.44827  	
