-0.1923  	-0.0237  	-0.3088  	-0.0427  	0.13476  	-0.8815  	0.25188  	0.22110  	0.10316  	-0.2586  	0.37272  	-0.3474  	-0.0991  	-1.0473  	-1.6615  	0.26967  	0.03900  	0.23392  	-0.0192  	0.83229  	0.56921  	-0.1553  	-0.6084  	0.46153  	0.14795  	-0.1381  	-0.3464  	-0.3492  	-0.6051  	-0.4863  	-0.1174  	0.08647  	0.20433  	-0.0444  	0.11779  	-0.1391  	0.10141  	-0.1270  	-0.0892  	0.24562  	0.26388  	0.10426  	0.14102  	0.15523  	-0.0209  	-0.0456  	0.08604  	-0.0130  	-0.0145  	0.11998  	0.07082  	0.04979  	-0.0545  	0.04509  	0.00156  	-0.0633  	0.04929  	0.02343  	-0.0351  	0.04599  	-0.0133  	-0.1314  	0.10553  	-0.0255  	0.06643  	-0.0185  	0.05283  	0.00367  	0.01153  	0.44827  	
-0.2943  	-0.0715  	-0.3518  	-0.2263  	0.07528  	-0.9091  	0.26511  	0.15387  	0.09350  	-0.2561  	0.47026  	-0.3821  	-0.1192  	-1.1973  	-1.7149  	0.21175  	0.05602  	0.20605  	-0.0275  	0.82973  	0.58241  	-0.1679  	-0.5814  	0.44295  	0.12684  	-0.1397  	-0.3113  	-0.3679  	-0.6222  	-0.4855  	-0.1140  	0.07629  	0.18962  	-0.0443  	0.13903  	-0.1622  	0.12253  	-0.1081  	-0.1067  	0.22224  	0.25310  	0.10144  	0.13670  	0.14566  	-0.0198  	-0.0456  	0.07721  	-0.0265  	-0.0269  	0.12459  	0.07950  	0.04913  	-0.0595  	0.04250  	-0.0035  	-0.0607  	0.04481  	0.01687  	-0.0477  	0.04006  	-0.0117  	-0.1353  	0.11084  	-0.0194  	0.06643  	-0.0185  	0.05283  	0.00367  	0.01153  	0.44827  	
-0.2973  	-0.0486  	-0.3583  	-0.3968  	0.02292  	-0.9640  	0.24515  	0.16821  	0.10772  	-0.2174  	0.52312  	-0.4264  	-0.1245  	-1.1712  	-1.8155  	0.18892  	0.09566  	0.18341  	-0.0044  	0.76756  	0.59623  	-0.1659  	-0.5215  	0.41043  	0.14052  	-0.1205  	-0.2821  	-0.3750  	-0.6101  	-0.4651  	-0.1111  	0.08804  	0.17731  	-0.0610  	0.14292  	-0.1572  	0.16007  	-0.1036  	-0.1059  	0.20875  	0.27437  	0.08726  	0.14052  	0.16235  	-0.0227  	-0.0499  	0.07636  	-0.0260  	-0.0260  	0.12675  	0.08158  	0.04631  	-0.0566  	0.04217  	-0.0019  	-0.0552  	0.04042  	0.01632  	-0.0458  	0.04566  	-0.0079  	-0.1242  	0.11649  	-0.0131  	0.06643  	-0.0185  	0.05283  	0.00367  	0.01153  	0.44827  	
-0.2275  	-0.0246  	-0.3419  	-0.3312  	0.02095  	-0.9120  	0.22766  	0.17053  	0.11622  	-0.2575  	0.43765  	-0.4209  	-0.1123  	-1.1695  	-1.7836  	0.21620  	0.11984  	0.20693  	0.02247  	0.77050  	0.59288  	-0.1774  	-0.5203  	0.38610  	0.15407  	-0.1299  	-0.2896  	-0.3415  	-0.5824  	-0.4575  	-0.1320  	0.09414  	0.16885  	-0.0575  	0.11225  	-0.1368  	0.14723  	-0.1015  	-0.0958  	0.21265  	0.28940  	0.08495  	0.15579  	0.16993  	-0.0286  	-0.0437  	0.08343  	-0.0238  	-0.0213  	0.12372  	0.08417  	0.04052  	-0.0597  	0.04590  	-0.0043  	-0.0546  	0.04525  	0.02265  	-0.0444  	0.04816  	-0.0103  	-0.1335  	0.11355  	-0.0167  	0.06643  	-0.0185  	0.05283  	0.00367  	0.01153  	0.44827  	
-0.2106  	-0.0129  	-0.3268  	-0.3341  	0.00935  	-0.8846  	0.23643  	0.17592  	0.12200  	-0.2680  	0.39857  	-0.4346  	-0.1198  	-1.1728  	-1.7888  	0.21508  	0.11791  	0.21646  	0.03221  	0.76229  	0.58923  	-0.1924  	-0.5328  	0.37474  	0.16387  	-0.1328  	-0.2897  	-0.3260  	-0.5513  	-0.4519  	-0.1431  	0.09893  	0.16092  	-0.0537  	0.10325  	-0.1335  	0.14921  	-0.0949  	-0.0897  	0.21950  	0.30316  	0.07332  	0.15545  	0.17656  	-0.0247  	-0.0453  	0.08096  	-0.0187  	-0.0239  	0.12201  	0.08352  	0.04033  	-0.0560  	0.04622  	-0.0032  	-0.0528  	0.04646  	0.02015  	-0.0445  	0.04942  	-0.0103  	-0.1343  	0.11413  	-0.0149  	0.06643  	-0.0185  	0.05283  	0.00367  	0.01153  	0.44827  	
-0.1793  	-0.0106  	-0.2847  	-0.3580  	0.00151  	-0.8467  	0.26602  	0.15564  	0.12149  	-0.2609  	0.35887  	-0.4546  	-0.1111  	-1.1843  	-1.7907  	0.21811  	0.11946  	0.22757  	0.02457  	0.74028  	0.54269  	-0.1677  	-0.5127  	0.37930  	0.21990  	-0.1409  	-0.3006  	-0.3190  	-0.5304  	-0.4544  	-0.1459  	0.10241  	0.15944  	-0.0560  	0.07062  	-0.1086  	0.13439  	-0.0910  	-0.0765  	0.21720  	0.32201  	0.06803  	0.15879  	0.18888  	-0.0234  	-0.0448  	0.08130  	-0.0132  	-0.0260  	0.12229  	0.08129  	0.04430  	-0.0502  	0.04538  	0.00139  	-0.0548  	0.04919  	0.02365  	-0.0440  	0.04405  	-0.0087  	-0.1353  	0.11423  	-0.0147  	0.06643  	-0.0185  	0.05283  	0.00367  	0.01153  	0.44827  	
-0.1827  	0.01546  	-0.2466  	-0.3854  	-0.0255  	-0.8148  	0.27685  	0.13903  	0.11905  	-0.2402  	0.33322  	-0.4684  	-0.1182  	-1.2007  	-1.8325  	0.21959  	0.11436  	0.22264  	0.02475  	0.72650  	0.50274  	-0.1476  	-0.5061  	0.369  	0.23508  	-0.1369  	-0.3045  	-0.3147  	-0.5134  	-0.4507  	-0.1336  	0.10599  	0.14479  	-0.0497  	0.04050  	-0.0827  	0.11067  	-0.0936  	-0.0655  	0.22199  	0.34198  	0.07033  	0.16951  	0.19335  	-0.0227  	-0.0455  	0.08188  	-0.0127  	-0.0299  	0.12526  	0.07485  	0.04901  	-0.0462  	0.04649  	0.00341  	-0.0594  	0.04886  	0.02584  	-0.0438  	0.04447  	-0.0075  	-0.1328  	0.11298  	-0.0156  	0.06643  	-0.0185  	0.05283  	0.00367  	0.01153  	0.44827  	
-0.1263  	0.02446  	-0.2092  	-0.3068  	-0.0010  	-0.7371  	0.25727  	0.14647  	0.13630  	-0.2880  	0.25177  	-0.4386  	-0.1222  	-1.2178  	-1.8026  	0.27622  	0.09881  	0.21279  	0.04384  	0.67266  	0.44820  	-0.1339  	-0.4802  	0.36034  	0.21435  	-0.1281  	-0.2912  	-0.3119  	-0.4770  	-0.4342  	-0.1251  	0.10883  	0.14022  	-0.0481  	-0.0002  	-0.0922  	0.09315  	-0.0935  	-0.0564  	0.24759  	0.36488  	0.06779  	0.19285  	0.20848  	-0.0306  	-0.0490  	0.08169  	-0.0047  	-0.0238  	0.12239  	0.07523  	0.04754  	-0.0508  	0.04740  	0.00230  	-0.0587  	0.04280  	0.01821  	-0.0416  	0.04193  	-0.0071  	-0.1335  	0.11571  	-0.0136  	0.06643  	-0.0185  	0.05283  	0.00367  	0.01153  	0.44827  	
-0.0320  	0.03551  	-0.1818  	-0.1593  	0.06604  	-0.6521  	0.24374  	0.18153  	0.14139  	-0.3221  	0.17916  	-0.3564  	-0.0854  	-1.1564  	-1.6477  	0.31601  	0.11406  	0.21689  	0.04610  	0.67702  	0.45387  	-0.1273  	-0.4807  	0.35221  	0.19040  	-0.1245  	-0.3149  	-0.3054  	-0.4659  	-0.4326  	-0.1235  	0.10740  	0.13954  	-0.0490  	-0.0006  	-0.1273  	0.09683  	-0.0873  	-0.0646  	0.24421  	0.36724  	0.06855  	0.19878  	0.20458  	-0.0332  	-0.0478  	0.08631  	0.00261  	-0.0202  	0.11605  	0.07982  	0.04703  	-0.0546  	0.04461  	0.00543  	-0.0589  	0.04427  	0.01448  	-0.0406  	0.04281  	-0.0093  	-0.1324  	0.11495  	-0.0106  	0.06643  	-0.0185  	0.05283  	0.00367  	0.01153  	0.44827  	
0.06476  	0.07595  	-0.1303  	-0.0395  	0.10032  	-0.5911  	0.23549  	0.24184  	0.16251  	-0.3514  	0.16493  	-0.3252  	-0.0592  	-1.0792  	-1.5350  	0.32779  	0.11826  	0.19543  	0.01101  	0.69020  	0.50458  	-0.1212  	-0.4815  	0.35364  	0.15122  	-0.1160  	-0.3364  	-0.3351  	-0.5087  	-0.4375  	-0.1124  	0.10566  	0.16715  	-0.0360  	0.02418  	-0.1677  	0.10979  	-0.0802  	-0.0732  	0.22210  	0.36286  	0.05830  	0.20207  	0.20455  	-0.0400  	-0.0461  	0.08633  	-0.0033  	-0.0307  	0.11858  	0.07186  	0.04755  	-0.0531  	0.04437  	0.00242  	-0.0586  	0.04121  	0.01577  	-0.0502  	0.03986  	-0.0072  	-0.1257  	0.11653  	-0.0116  	0.06643  	-0.0185  	0.05283  	0.00367  	0.01153  	0.44827  	
