0.04534  	0.03350  	-0.2268  	-0.0262  	0.20491  	-0.7021  	0.27259  	0.18831  	0.14181  	-0.3453  	0.28938  	-0.3168  	-0.0929  	-1.0680  	-1.5492  	0.31917  	0.07739  	0.21631  	0.00260  	0.75369  	0.51797  	-0.1611  	-0.5971  	0.40615  	0.18262  	-0.1301  	-0.3221  	-0.2446  	-0.4819  	-0.4301  	-0.1482  	0.09751  	0.17182  	-0.0408  	0.09133  	-0.1201  	0.08227  	-0.1147  	-0.0843  	0.25850  	0.29223  	0.08115  	0.16204  	0.19274  	-0.0251  	-0.0525  	0.08996  	-0.0169  	-0.0170  	0.11572  	0.08527  	0.04215  	-0.0543  	0.04949  	0.00547  	-0.0593  	0.05326  	0.02037  	-0.0402  	0.04295  	-0.0147  	-0.1349  	0.11305  	-0.0193  	0.06643  	-0.0185  	0.05283  	0.00367  	0.01153  	0.44827  	
0.37403  	0.13173  	-0.0209  	0.24228  	0.27212  	-0.4518  	0.25347  	0.32666  	0.18908  	-0.4384  	0.01605  	-0.2274  	0.02454  	-0.8402  	-1.3145  	0.40226  	0.10743  	0.22222  	0.03465  	0.73494  	0.57874  	-0.0971  	-0.6160  	0.40724  	0.32807  	-0.1649  	-0.2524  	-0.3032  	-0.4834  	-0.3639  	-0.1648  	0.10726  	0.15772  	-0.0438  	0.11304  	-0.1849  	0.12183  	-0.0961  	-0.0705  	0.24348  	0.27043  	0.07139  	0.17408  	0.18341  	-0.0456  	-0.0500  	0.08173  	-0.0008  	-0.0136  	0.11531  	0.09106  	0.04150  	-0.0577  	0.03712  	0.00062  	-0.0496  	0.05579  	0.02174  	-0.0485  	0.04188  	-0.0180  	-0.1338  	0.11365  	-0.0183  	0.06643  	-0.0185  	0.05283  	0.00367  	0.01153  	0.44827  	
0.33125  	0.13273  	-0.1082  	0.33553  	0.31372  	-0.4199  	0.23888  	0.31117  	0.16367  	-0.4514  	-0.0309  	-0.2306  	0.01612  	-0.8009  	-1.2092  	0.39020  	0.12129  	0.19502  	0.08399  	0.65266  	0.56162  	-0.0860  	-0.5679  	0.40881  	0.32470  	-0.1741  	-0.1921  	-0.3521  	-0.4857  	-0.3363  	-0.1901  	0.12145  	0.14141  	-0.0525  	0.14051  	-0.2087  	0.15033  	-0.0876  	-0.0734  	0.23375  	0.24815  	0.08134  	0.17466  	0.19221  	-0.0393  	-0.0424  	0.07193  	2.77534  	-0.0147  	0.10867  	0.08213  	0.04448  	-0.0542  	0.04114  	0.00490  	-0.0487  	0.05563  	0.02034  	-0.0373  	0.04799  	-0.0210  	-0.1329  	0.11237  	-0.0207  	0.06643  	-0.0185  	0.05283  	0.00367  	0.01153  	0.44827  	
0.15999  	0.09734  	-0.1343  	0.05089  	0.23243  	-0.4792  	0.23975  	0.20672  	0.14093  	-0.4335  	0.09024  	-0.3680  	-0.0660  	-1.0098  	-1.3881  	0.35132  	0.07285  	0.19090  	0.04819  	0.68808  	0.60634  	-0.0933  	-0.5460  	0.47033  	0.27790  	-0.1788  	-0.1899  	-0.4112  	-0.6048  	-0.4145  	-0.1664  	0.13796  	0.16520  	-0.0719  	0.14611  	-0.1733  	0.20677  	-0.0896  	-0.1257  	0.24499  	0.27742  	0.08335  	0.14943  	0.21149  	-0.0226  	-0.0438  	0.08614  	-0.0241  	-0.0200  	0.11808  	0.08595  	0.04945  	-0.0543  	0.04114  	0.00302  	-0.0485  	0.05459  	0.02043  	-0.0420  	0.04587  	-0.0160  	-0.1360  	0.11421  	-0.0230  	0.06643  	-0.0185  	0.05283  	0.00367  	0.01153  	0.44827  	
0.28733  	0.07491  	-0.0551  	-0.0001  	0.10693  	-0.4666  	0.21557  	0.18317  	0.12749  	-0.3998  	0.13921  	-0.3852  	-0.1113  	-1.1602  	-1.5505  	0.43567  	0.10765  	0.22404  	0.05787  	0.72661  	0.51725  	-0.1581  	-0.5422  	0.44341  	0.26305  	-0.1652  	-0.2626  	-0.3365  	-0.5618  	-0.4155  	-0.1722  	0.14005  	0.13409  	-0.0542  	0.11219  	-0.1026  	0.17344  	-0.0635  	-0.1105  	0.26855  	0.31961  	0.05453  	0.16980  	0.20712  	-0.0460  	-0.0429  	0.08000  	-0.0049  	-0.0210  	0.12207  	0.08925  	0.04825  	-0.0509  	0.04136  	0.00514  	-0.0536  	0.05094  	0.02325  	-0.0510  	0.04350  	-0.0127  	-0.1412  	0.12051  	-0.0150  	0.06643  	-0.0185  	0.05283  	0.00367  	0.01153  	0.44827  	
0.30276  	0.08304  	0.00383  	0.02424  	0.15555  	-0.5383  	0.25936  	0.15454  	0.13749  	-0.2646  	0.23039  	-0.3453  	-0.1300  	-1.2150  	-1.6963  	0.51074  	0.07162  	0.26666  	0.03247  	0.75033  	0.44374  	-0.1516  	-0.6268  	0.41996  	0.30061  	-0.1768  	-0.2686  	-0.2611  	-0.5123  	-0.4068  	-0.1854  	0.14171  	0.12580  	-0.0543  	0.11384  	-0.0467  	0.14464  	-0.0794  	-0.0908  	0.27481  	0.32982  	0.06924  	0.18075  	0.21171  	-0.0360  	-0.0461  	0.07787  	0.00752  	-0.0147  	0.12081  	0.09644  	0.04723  	-0.0450  	0.04193  	0.00877  	-0.0530  	0.05159  	0.01715  	-0.0482  	0.04726  	-0.0139  	-0.1450  	0.11706  	-0.0165  	0.06643  	-0.0185  	0.05283  	0.00367  	0.01153  	0.44827  	
0.31367  	0.07198  	0.03745  	-0.0943  	0.09212  	-0.5298  	0.28633  	0.14064  	0.12291  	-0.2798  	0.20726  	-0.4068  	-0.0911  	-1.1865  	-1.7778  	0.50409  	0.05098  	0.26138  	0.02434  	0.72187  	0.38543  	-0.1501  	-0.6534  	0.36538  	0.27182  	-0.1786  	-0.2910  	-0.2636  	-0.4751  	-0.4007  	-0.1596  	0.14955  	0.12994  	-0.0460  	0.09534  	-0.0019  	0.11969  	-0.0954  	-0.0745  	0.29071  	0.34407  	0.07668  	0.18656  	0.19859  	-0.0377  	-0.0459  	0.07333  	0.00476  	-0.0045  	0.12422  	0.09413  	0.04408  	-0.0498  	0.04265  	0.00764  	-0.0493  	0.04995  	0.01685  	-0.0482  	0.04430  	-0.0127  	-0.1337  	0.12078  	-0.0132  	0.06643  	-0.0185  	0.05283  	0.00367  	0.01153  	0.44827  	
-0.0884  	-0.0300  	-0.2374  	-0.1527  	0.01271  	-0.7361  	0.26362  	0.16956  	0.09012  	-0.3440  	0.35149  	-0.4853  	-0.0931  	-1.2149  	-1.7363  	0.35404  	0.09629  	0.18117  	0.06528  	0.65902  	0.48556  	-0.1885  	-0.6521  	0.52091  	0.38793  	-0.1821  	-0.1369  	-0.3286  	-0.6046  	-0.4082  	-0.1600  	0.16724  	0.10430  	-0.0682  	0.19500  	0.01943  	0.19485  	-0.0930  	-0.1368  	0.22910  	0.27754  	0.07689  	0.14454  	0.19016  	-0.0167  	-0.0611  	0.07658  	-0.0363  	-0.0174  	0.13407  	0.09554  	0.05090  	-0.0526  	0.04351  	0.00623  	-0.0483  	0.05331  	0.02536  	-0.0336  	0.04868  	-0.0170  	-0.1367  	0.12259  	-0.0166  	0.06643  	-0.0185  	0.05283  	0.00367  	0.01153  	0.44827  	
0.10731  	0.07855  	-0.1275  	-0.0520  	0.13925  	-0.6284  	0.16920  	0.30449  	0.10859  	-0.4103  	0.22554  	-0.3523  	-0.0836  	-0.9261  	-1.3241  	0.25183  	0.10784  	0.05585  	0.03291  	0.72831  	0.72901  	-0.1777  	-0.5891  	0.53786  	0.20922  	-0.1879  	-0.1118  	-0.4905  	-0.7157  	-0.4461  	-0.1525  	0.13995  	0.15165  	-0.0613  	0.29442  	-0.2047  	0.29469  	-0.0698  	-0.1323  	0.23587  	0.22819  	0.07749  	0.12356  	0.19297  	-0.0189  	-0.0555  	0.09065  	-0.0256  	-0.0339  	0.13436  	0.08140  	0.04279  	-0.0565  	0.03599  	-0.0020  	-0.0572  	0.05759  	0.01745  	-0.0439  	0.06070  	-0.0159  	-0.1399  	0.11782  	-0.0153  	0.06643  	-0.0185  	0.05283  	0.00367  	0.01153  	0.44827  	
0.60344  	0.23275  	0.20252  	0.15153  	0.15395  	-0.3074  	0.23327  	0.37356  	0.21590  	-0.3920  	-0.0517  	-0.3542  	0.07678  	-0.7103  	-1.1559  	0.31865  	0.13270  	0.07790  	0.02249  	0.60774  	0.70588  	-0.0940  	-0.4901  	0.51880  	0.19924  	-0.1689  	-0.1259  	-0.5541  	-0.7559  	-0.3976  	-0.1317  	0.16383  	0.17854  	-0.0596  	0.25685  	-0.2106  	0.26598  	-0.0672  	-0.1294  	0.24127  	0.21960  	0.06428  	0.17064  	0.21243  	-0.0507  	-0.0479  	0.07496  	0.00575  	-0.0148  	0.12465  	0.09168  	0.04067  	-0.0544  	0.03779  	0.00330  	-0.0420  	0.03353  	0.01339  	-0.0534  	0.04912  	-0.0098  	-0.1295  	0.10562  	-0.0180  	0.06643  	-0.0185  	0.05283  	0.00367  	0.01153  	0.44827  	
0.62515  	0.20491  	0.23604  	0.17250  	0.09726  	-0.3406  	0.26659  	0.38629  	0.23156  	-0.4751  	-0.0297  	-0.4470  	0.10121  	-0.6759  	-1.1751  	0.34756  	0.15020  	0.07811  	0.03630  	0.59720  	0.73168  	-0.0687  	-0.4705  	0.46108  	0.26713  	-0.1889  	-0.1177  	-0.5830  	-0.6807  	-0.3868  	-0.1330  	0.16153  	0.16441  	-0.0437  	0.21706  	-0.2260  	0.27304  	-0.0480  	-0.0989  	0.21135  	0.27695  	0.05608  	0.19795  	0.20406  	-0.0433  	-0.0466  	0.06735  	0.03192  	0.00239  	0.11745  	0.08459  	0.04616  	-0.0508  	0.04361  	0.00635  	-0.0371  	0.03342  	0.01777  	-0.0564  	0.04710  	-0.0053  	-0.1359  	0.11068  	-0.0290  	0.06643  	-0.0185  	0.05283  	0.00367  	0.01153  	0.44827  	
0.50852  	0.22500  	0.07855  	0.41443  	0.25033  	-0.3169  	0.28292  	0.36280  	0.18648  	-0.4549  	-0.0314  	-0.4028  	-0.0050  	-0.7415  	-1.0665  	0.35537  	0.16291  	0.03925  	0.02289  	0.58490  	0.74891  	-0.0353  	-0.5249  	0.50570  	0.37208  	-0.2044  	0.02515  	-0.5766  	-0.6268  	-0.3473  	-0.2292  	0.16503  	0.13457  	-0.0505  	0.24054  	-0.2037  	0.29993  	-0.0656  	-0.0929  	0.25946  	0.18452  	0.07987  	0.16382  	0.21858  	-0.0410  	-0.0424  	0.06760  	0.03450  	0.00662  	0.10668  	0.08465  	0.04461  	-0.0537  	0.04538  	0.00748  	-0.0344  	0.04508  	0.01485  	-0.0349  	0.05336  	-0.0094  	-0.1398  	0.11723  	-0.0245  	0.06643  	-0.0185  	0.05283  	0.00367  	0.01153  	0.44827  	
